pdf,page,reason,score,checker,side_pt,x0,y0,x1,y1
A Matter of Endgame Technique – Jacob Aagaard.pdf,139,score-baixo,0.0364,0.0,89.02,149.89,472.58,238.91,561.6
A Matter of Endgame Technique – Jacob Aagaard.pdf,139,score-baixo,0.0335,0.0,88.69,60.22,382.58,148.91,471.27
A Matter of Endgame Technique – Jacob Aagaard.pdf,139,score-baixo,0.027,0.0,73.96,276.55,87.05,350.51,161.02
A Matter of Endgame Technique – Jacob Aagaard.pdf,139,score-baixo,0.0259,0.0,73.96,351.49,162.0,425.45,235.96
A Matter of Endgame Technique – Jacob Aagaard.pdf,139,score-baixo,0.0235,0.0,58.25,172.15,405.49,230.4,463.42
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,sobreposicao,0.3164,0.0,215.02,260.18,429.71,475.2,644.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,score-baixo,0.0504,0.0,124.36,260.51,430.04,384.87,554.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,score-baixo,0.0387,0.0,88.69,260.51,429.71,349.2,518.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,score-baixo,0.0363,0.0,89.02,59.89,269.02,148.25,358.04
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,score-baixo,0.0336,0.0,78.87,270.33,47.45,349.2,125.67
A Matter of Endgame Technique – Jacob Aagaard.pdf,208,score-baixo,0.0106,0.0,86.73,319.09,463.75,405.82,540.0
A Matter of Endgame Technique – Jacob Aagaard.pdf,277,score-baixo,0.0388,0.0,88.69,60.87,93.27,149.56,181.96
A Matter of Endgame Technique – Jacob Aagaard.pdf,277,score-baixo,0.0351,0.0,89.02,261.49,225.82,350.51,314.84
A Matter of Endgame Technique – Jacob Aagaard.pdf,277,score-baixo,0.0205,0.0,57.6,155.78,134.18,212.4,191.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,sobreposicao,0.1356,0.0,179.02,58.91,174.76,237.93,353.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0779,0.0,106.69,41.24,157.09,147.93,263.45
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0769,0.0,106.04,41.24,425.13,147.27,531.16
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0588,0.0,125.02,112.58,228.76,237.6,353.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0579,0.0,125.02,112.25,496.8,236.95,621.82
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0568,0.0,124.36,59.24,174.76,183.6,299.13
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.039,0.0,89.02,259.85,206.18,348.87,295.2
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0381,0.0,89.02,148.58,264.76,237.6,353.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0379,0.0,89.35,148.25,532.47,237.27,621.82
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0343,0.0,89.02,349.85,296.18,438.87,385.2
A Matter of Endgame Technique – Jacob Aagaard.pdf,346,score-baixo,0.0006,0.0,56.29,383.89,223.53,421.85,279.82
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,sobreposicao,0.2995,0.0,214.04,43.53,144.33,257.56,358.36
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,sobreposicao,0.2825,0.0,214.04,245.13,371.13,459.16,585.16
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,sobreposicao,0.2057,0.0,176.07,63.16,466.04,239.24,641.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0762,0.0,107.35,351.82,478.8,458.84,586.15
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0516,0.0,89.02,149.89,556.04,238.91,644.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0392,0.0,89.35,150.22,252.33,239.56,341.35
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0389,0.0,89.02,261.82,389.13,350.84,478.15
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0363,0.0,88.69,60.55,162.65,149.24,251.35
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0228,0.0,72.65,75.27,482.07,147.93,554.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0064,0.0,73.96,368.51,406.47,423.82,480.44
A Matter of Endgame Technique – Jacob Aagaard.pdf,415,score-baixo,0.0021,0.0,62.51,108.65,213.71,153.49,276.22
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,sobreposicao,0.1532,0.0,179.67,59.89,363.93,239.56,542.95
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,sobreposicao,0.1106,0.0,143.02,42.22,345.93,185.24,488.95
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,sobreposicao,0.1075,0.0,143.02,114.22,417.93,257.24,560.95
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0808,0.0,119.13,322.04,295.53,441.16,414.65
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0518,0.0,134.84,276.55,250.69,411.38,384.55
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0409,0.0,104.07,276.87,250.69,380.95,354.76
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0365,0.0,102.76,281.13,489.93,383.89,592.69
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0269,0.0,73.96,276.87,250.69,350.84,324.65
A Matter of Endgame Technique – Jacob Aagaard.pdf,485,score-baixo,0.0265,0.0,72.65,281.13,489.93,353.78,562.58
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,aspecto,0.0,0.0,73.96,93.93,348.22,131.89,422.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,sobreposicao,0.2255,0.0,196.69,224.84,189.49,421.53,386.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,sobreposicao,0.1567,0.0,179.35,278.51,243.16,457.53,422.51
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,score-baixo,0.0376,0.0,88.69,350.84,315.49,439.53,404.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,score-baixo,0.0372,0.0,89.67,149.24,403.2,238.25,492.87
A Matter of Endgame Technique – Jacob Aagaard.pdf,554,score-baixo,0.0007,0.0,55.96,295.2,260.18,333.16,316.15
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,sobreposicao,0.2095,0.0,179.02,-19.31,33.71,159.71,212.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,sobreposicao,0.1196,0.0,154.15,195.38,273.27,349.2,427.42
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,sobreposicao,0.1099,0.0,148.58,165.6,243.49,314.18,392.07
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,sobreposicao,0.0769,0.0,118.8,165.6,423.49,284.07,542.29
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.054,0.0,88.69,165.6,243.49,254.29,332.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0536,0.0,88.36,10.15,243.82,98.51,332.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0267,0.0,73.64,336.11,438.55,409.75,512.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0249,0.0,59.89,232.69,325.64,292.58,385.53
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0232,0.0,73.96,255.6,153.16,329.24,227.13
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.023,0.0,69.05,255.27,338.4,324.33,407.45
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.019,0.0,58.58,418.25,134.18,475.85,192.76
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0179,0.0,59.24,418.25,163.64,475.85,222.87
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0114,0.0,64.47,418.91,100.15,474.87,164.62
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0049,0.0,52.04,423.82,520.69,464.07,572.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0013,0.0,57.27,424.47,464.07,464.4,521.35
A Matter of Endgame Technique – Jacob Aagaard.pdf,623,score-baixo,0.0003,0.0,47.78,349.85,301.75,381.6,349.53
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,aspecto,0.0,0.0,91.31,331.2,124.04,387.49,215.35
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,sobreposicao,0.2194,0.0,197.35,41.89,131.56,238.91,328.91
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,sobreposicao,0.2114,0.0,197.02,242.84,88.69,439.53,285.71
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,sobreposicao,0.1584,0.0,164.29,59.89,390.11,223.85,554.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,sobreposicao,0.1439,0.0,179.02,260.51,467.35,439.53,646.36
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,sobreposicao,0.114,0.0,142.69,242.51,449.67,385.2,592.36
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.1041,0.0,142.69,314.84,160.69,457.53,303.38
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.1015,0.0,143.02,113.89,203.56,256.91,346.58
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.101,0.0,142.69,314.51,521.35,457.2,664.04
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0816,0.0,119.13,119.78,450.0,238.58,569.13
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0671,0.0,106.69,242.84,88.69,349.53,195.38
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0659,0.0,106.69,42.22,131.89,148.91,238.25
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0358,0.0,46.8,118.47,449.02,165.27,495.82
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0232,0.0,73.64,74.95,405.49,148.58,479.13
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0228,0.0,37.96,295.53,123.71,333.49,161.35
A Matter of Endgame Technique – Jacob Aagaard.pdf,692,score-baixo,0.0009,0.0,55.96,130.25,202.25,168.55,258.22
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,sobreposicao,0.2725,0.0,215.02,243.49,348.22,458.51,563.24
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,sobreposicao,0.1509,0.0,163.96,75.27,388.15,239.24,551.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0385,0.0,89.02,351.16,456.22,440.18,545.24
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0371,0.0,89.02,261.49,366.22,350.51,454.91
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0362,0.0,98.84,321.71,102.44,420.55,201.27
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.035,0.0,103.75,75.27,388.15,179.02,491.89
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0338,0.0,75.27,356.4,425.13,431.67,500.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0269,0.0,73.64,75.6,124.69,149.24,198.33
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0266,0.0,74.29,351.49,127.31,425.78,201.27
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0248,0.0,73.64,150.22,463.09,223.85,536.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0247,0.0,73.64,75.27,388.15,148.91,461.78
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0247,0.0,73.96,150.22,199.64,224.18,273.6
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0233,0.0,94.91,289.64,94.58,384.22,189.49
A Matter of Endgame Technique – Jacob Aagaard.pdf,761,score-baixo,0.0232,0.0,73.64,276.87,52.36,350.51,126.0
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0386,0.0,74.62,141.71,496.8,216.0,571.42
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0378,0.0,54.98,168.55,66.44,221.56,121.42
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0245,0.0,73.64,276.22,337.42,349.85,411.05
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0169,0.0,39.93,76.25,82.8,114.55,122.73
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0118,0.0,60.87,349.85,351.82,399.27,412.69
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0023,0.0,58.91,128.95,64.47,187.85,107.02
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0008,0.0,56.62,111.27,100.8,149.89,157.42
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0004,0.0,72.0,360.98,122.07,409.09,194.07
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0003,0.0,56.29,111.93,173.45,168.22,210.76
A Matter of Endgame Technique – Jacob Aagaard.pdf,830,score-baixo,0.0002,0.0,47.78,117.49,504.0,165.27,535.42
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,219.27,34.69,484.69,253.96,490.91
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,356.73,39.27,349.53,396.0,567.82
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,76.91,250.69,281.78,327.6,321.38
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,42.87,50.73,158.73,75.27,201.6
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,144.98,11.78,154.8,156.76,206.18
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,208.8,170.51,153.82,379.31,206.18
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,78.87,15.71,41.24,94.58,70.69
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,106.69,97.2,41.24,203.89,75.6
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,219.27,34.69,484.69,253.96,490.91
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,356.73,39.27,349.53,396.0,567.82
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,76.91,250.69,281.78,327.6,321.38
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,42.55,50.73,159.05,75.27,201.6
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,144.98,11.78,154.8,156.76,206.18
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,208.8,170.51,153.82,379.31,206.18
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,78.87,15.71,41.24,94.58,70.69
AAGAARD - Practical Chess Defence.pdf,1,aspecto,0.0,0.0,106.69,97.2,41.24,203.89,75.6
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0549,0.0,64.8,210.76,302.4,275.56,362.95
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0547,0.0,98.84,53.02,342.65,151.85,435.93
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0525,0.0,181.31,114.87,346.91,296.18,496.8
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.023,0.0,248.4,271.64,224.84,454.58,473.24
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0135,0.0,54.0,337.75,547.85,391.75,592.04
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0096,0.0,47.78,272.29,322.04,313.2,369.82
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.005,0.0,72.0,211.42,362.29,283.42,414.33
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0046,0.0,41.89,213.05,444.44,254.95,477.16
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0046,0.0,44.84,342.33,552.76,387.16,587.45
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0038,0.0,36.98,131.89,447.05,168.87,475.85
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.003,0.0,39.27,172.8,414.65,212.07,444.44
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0026,0.0,43.53,128.95,445.09,172.47,477.49
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0019,0.0,45.49,47.13,444.44,92.62,477.16
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0016,0.0,45.49,292.91,443.13,338.4,475.85
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0014,0.0,43.53,14.73,159.05,45.82,202.58
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0013,0.0,41.56,250.69,414.0,292.25,443.78
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0012,0.0,41.56,174.44,159.38,203.89,200.95
AAGAARD - Practical Chess Defence.pdf,1,score-baixo,0.0003,0.0,72.0,77.24,278.18,149.24,325.31
AAGAARD - Practical Chess Defence.pdf,1,sem-contraste-de-casa,0.5,0.0,187.53,86.73,291.6,237.6,479.13
AAGAARD - Practical Chess Defence.pdf,1,sem-contraste-de-casa,0.5,0.0,107.35,197.67,396.0,305.02,496.8
AAGAARD - Practical Chess Defence.pdf,1,sem-contraste-de-casa,0.5,0.0,103.42,275.56,352.8,369.49,456.22
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,91.64,11.45,509.24,103.09,553.75
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,145.96,271.31,503.02,417.27,590.07
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,130.58,27.49,370.47,97.53,501.05
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,113.89,206.18,213.71,320.07,273.27
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,117.49,240.22,93.27,357.71,122.73
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,82.15,156.11,92.29,238.25,123.05
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,87.71,36.33,4.25,124.04,26.51
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,91.64,11.45,509.24,103.09,553.75
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,145.96,271.31,502.04,417.27,590.07
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,130.58,27.49,370.47,97.53,501.05
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,122.4,206.84,216.98,329.24,261.49
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,101.45,309.93,142.36,365.89,243.82
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,117.49,240.22,93.27,357.71,122.73
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,82.15,156.11,92.29,238.25,123.05
AAGAARD - Practical Chess Defence.pdf,2,aspecto,0.0,0.0,87.71,36.33,4.25,124.04,26.51
AAGAARD - Practical Chess Defence.pdf,2,area-relativa,0.0048,0.0,44.51,42.87,553.75,87.38,588.44
AAGAARD - Practical Chess Defence.pdf,2,score-baixo,0.0179,0.0,412.36,9.82,116.18,422.18,399.27
AAGAARD - Practical Chess Defence.pdf,2,score-baixo,0.0113,0.0,83.78,303.71,162.0,370.47,245.78
AAGAARD - Practical Chess Defence.pdf,2,score-baixo,0.0099,0.0,54.33,37.64,549.82,91.96,593.02
AAGAARD - Practical Chess Defence.pdf,2,score-baixo,0.0051,0.0,65.13,343.96,173.78,393.05,238.91
AAGAARD - Practical Chess Defence.pdf,2,sem-contraste-de-casa,0.5,0.0,466.69,16.04,-41.89,482.73,381.27
AAGAARD - Practical Chess Defence.pdf,2,sem-contraste-de-casa,0.5,0.0,122.73,198.33,133.53,321.05,244.47
AAGAARD - Practical Chess Defence.pdf,5,aspecto,0.0,0.0,57.6,252.65,429.71,310.25,449.35
AAGAARD - Practical Chess Defence.pdf,5,score-baixo,0.1057,0.0,106.69,201.6,269.35,308.29,376.04
AAGAARD - Practical Chess Defence.pdf,5,score-baixo,0.0799,0.0,125.35,219.27,287.02,344.62,412.36
AAGAARD - Practical Chess Defence.pdf,5,score-baixo,0.0254,0.0,54.33,336.44,385.53,390.76,439.85
AAGAARD - Practical Chess Defence.pdf,5,score-baixo,0.0245,0.0,54.33,300.44,331.53,354.76,385.53
AAGAARD - Practical Chess Defence.pdf,5,perdeu-para-embutido,0.5,0.0,147.27,235.64,303.38,382.91,450.33
AAGAARD - Practical Chess Defence.pdf,6,sobreposicao,0.2307,0.0,161.02,272.95,316.8,433.96,477.82
AAGAARD - Practical Chess Defence.pdf,6,sobreposicao,0.1998,0.0,179.67,218.95,262.47,398.29,442.15
AAGAARD - Practical Chess Defence.pdf,6,sobreposicao,0.1614,0.0,143.02,200.95,244.47,343.96,387.49
AAGAARD - Practical Chess Defence.pdf,6,score-baixo,0.0247,0.0,53.02,218.95,262.8,271.96,315.82
AAGAARD - Practical Chess Defence.pdf,6,score-baixo,0.0229,0.0,54.98,226.47,325.31,281.13,380.29
AAGAARD - Practical Chess Defence.pdf,6,perdeu-para-embutido,0.5,0.0,147.6,234.98,278.84,382.58,425.78
AAGAARD - Practical Chess Defence.pdf,7,sobreposicao,0.4151,0.0,216.0,201.6,159.71,417.27,375.71
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.115,0.0,183.6,7.53,38.29,191.13,195.71
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.1057,0.0,107.02,108.33,148.58,215.35,255.6
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0995,0.0,107.02,201.6,160.04,308.62,267.05
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0941,0.0,107.35,309.93,268.04,417.27,375.38
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0633,0.0,78.22,259.2,203.56,337.42,281.78
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.053,0.0,71.02,228.76,241.2,299.78,312.22
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0278,0.0,58.91,318.44,290.62,377.35,349.53
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0277,0.0,38.95,124.36,182.29,163.31,220.25
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0257,0.0,54.65,299.45,275.89,354.11,330.55
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0255,0.0,54.98,115.85,139.09,170.84,193.75
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0244,0.0,53.67,300.44,240.87,354.11,294.55
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0238,0.0,55.96,79.53,174.76,134.51,230.73
AAGAARD - Practical Chess Defence.pdf,7,score-baixo,0.0105,0.0,73.96,308.29,195.38,382.25,251.02
AAGAARD - Practical Chess Defence.pdf,7,perdeu-para-embutido,0.5,0.0,147.27,34.04,74.62,181.31,221.56
AAGAARD - Practical Chess Defence.pdf,7,perdeu-para-embutido,0.5,0.0,147.6,235.64,194.4,383.24,341.35
AAGAARD - Practical Chess Defence.pdf,8,aspecto,0.0,0.0,58.25,252.65,174.11,310.91,195.38
AAGAARD - Practical Chess Defence.pdf,8,aspecto,0.0,0.0,57.6,235.96,50.07,257.56,107.67
AAGAARD - Practical Chess Defence.pdf,8,sobreposicao,0.4046,0.0,215.67,0.0,52.69,215.67,268.36
AAGAARD - Practical Chess Defence.pdf,8,sobreposicao,0.4033,0.0,215.67,201.27,374.73,416.95,590.07
AAGAARD - Practical Chess Defence.pdf,8,sobreposicao,0.3718,0.0,215.67,201.6,14.73,417.27,230.4
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.1164,0.0,71.67,310.25,483.38,381.93,554.73
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.1003,0.0,107.67,108.33,160.69,215.67,268.36
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0989,0.0,107.02,201.6,375.05,308.62,482.07
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0919,0.0,107.35,0.0,52.69,107.35,160.04
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0917,0.0,107.02,201.6,15.05,308.62,122.07
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0907,0.0,107.35,309.93,123.38,417.27,230.4
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0462,0.0,71.67,44.84,115.53,116.51,187.2
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0323,0.0,63.16,111.93,74.95,175.09,137.45
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0282,0.0,55.31,226.8,131.89,282.11,186.87
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0275,0.0,58.25,316.47,398.95,374.07,457.2
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0257,0.0,59.56,264.44,54.0,324.0,113.24
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0256,0.0,57.6,317.78,147.6,375.38,205.2
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0247,0.0,55.31,226.8,455.56,282.11,510.22
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0245,0.0,53.67,300.44,455.56,354.11,508.91
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0243,0.0,51.05,88.36,141.05,139.42,192.11
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.0229,0.0,54.0,336.76,95.56,390.44,149.56
AAGAARD - Practical Chess Defence.pdf,8,score-baixo,0.006,0.0,56.29,120.76,123.38,163.31,179.67
AAGAARD - Practical Chess Defence.pdf,8,perdeu-para-embutido,0.5,0.0,147.27,34.36,87.05,181.64,234.0
AAGAARD - Practical Chess Defence.pdf,8,perdeu-para-embutido,0.5,0.0,147.27,235.96,49.42,383.24,196.36
AAGAARD - Practical Chess Defence.pdf,8,perdeu-para-embutido,0.5,0.0,147.6,235.64,409.09,383.24,556.04
AAGAARD - Practical Chess Defence.pdf,24,sobreposicao,0.3246,0.0,197.67,-0.33,136.47,197.35,334.15
